Weight, Height
87091.2,1.8288
86184.0,1.8542
67000.0,1.75
68000.0,1.61
110000.0,1.93
73029.6,1.8288
92988.0,2.0574
86184.0,1.7526
80000.0,1.78
114760.8,2.0827999999999998
92988.0,1.7018
76204.8,1.8034
65000.0,1.81
98000.0,1.88
92534.4,1.9812
83916.0,1.8034
113400.0,1.8796
88904.10452,1.905
111000.0,1.93
77112.0,1.8288
100000.0,1.79
69000.0,1.74
93000.0,1.82
99792.0,2.0066
82000.0,1.82
111000.0,1.91
92988.0,2.0066
61689.6,1.524
102000.0,1.96
68000.0,1.8
104328.0,2.032
82555.2,1.8542
97524.0,1.905
83916.0,1.905
87091.2,1.8542
117936.0,1.9557999999999998
65772.0,1.7272
106000.0,1.83
82555.2,1.8034
96000.0,1.8
73000.0,1.83
97977.6,1.8796
90720.0,1.905
88452.0,1.9812
72576.0,1.778
87091.2,1.8796
102000.0,1.85
77112.0,1.7526
97977.6,1.9558
61236.0,1.6764000000000001
86184.0,1.7272
95256.0,1.7526
77112.0,1.778
80000.0,1.85
69000.0,1.82
97070.4,1.9558
113400.0,2.0066
74844.0,1.8542
90000.0,1.76
102060.0,2.0574
91000.0,1.82
85000.0,1.78
65772.0,1.7018
95256.0,1.9558
77000.0,1.84
107000.0,1.73
111000.0,1.96
73000.0,1.8
110678.4,2.0574
92988.0,1.9558
96616.8,1.778
78019.2,1.524
85730.4,1.8288
70100.0,1.83
90720.0,1.8034
100245.6,1.9812
97524.0,1.8796
94348.8,1.9304
117936.0,2.1336
106596.0,1.905
118000.0,1.82
70308.0,1.778
118000.0,1.9
94000.0,1.81
104328.0,2.1336
92988.0,1.8288
81648.0,1.8796
83916.0,1.9558
70000.0,1.89
83553.12,1.8796
113853.6,1.8542
81648.0,1.778
91627.2,1.8288
104328.0,1.9558
65700.0,1.68
84823.2,1.905
109771.2,1.778
86184.0,1.8288
64000.0,1.71
84369.6,1.905
90720.0,1.8288
120204.0,1.905
106596.0,1.9304
102060.0,1.905
99792.0,1.9812
79380.0,1.9304
83000.0,1.77
100245.6,1.8796
93895.2,1.8034
108864.0,2.032
102967.2,1.8796
142884.0,1.8542
99792.0,2.032
94000.0,1.82
102000.0,1.83
57000.0,1.65
85000.0,1.8
103874.4,2.0827999999999998
98000.0,1.84
88905.6,1.8796
93895.2,1.8542
92000.0,1.97
97000.0,1.83
77112.0,1.905
94000.0,1.88
87000.0,1.8
99792.0,1.8542
99792.0,1.8542
95709.6,1.8542
128822.4,1.9304
81194.4,1.8288
69000.0,1.78
61000.0,1.71
71000.0,1.72
79000.0,1.8
83916.0,1.905
104000.0,1.92
94802.4,1.8796
110000.0,1.89
102060.0,2.0574
86184.0,1.9304
139000.0,1.93
72000.0,1.7
102060.0,1.905
90720.0,1.9558
92988.0,2.032
97977.6,1.8542
90720.0,1.8288
102060.0,2.0066
90720.0,1.8288
88452.0,1.8034
81000.0,1.89
90720.0,1.8542
120204.0,2.0574
97524.0,2.0066
65000.0,1.77
68000.0,1.73
97000.0,1.96
105000.0,204.0
84823.2,1.8415
96163.2,1.9558
97977.6,1.9304
77112.0,1.8288
82101.6,1.778
87091.2,1.8542
79833.6,1.8034
91173.6,1.9558
120000.0,1.87
134719.2,1.8288
76204.8,1.778
113000.0,1.98
102060.0,1.905
90720.0,1.8796
83916.0,1.8288
92080.8,1.8796
71000.0,1.88
78000.0,1.67
79833.6,1.8796
85000.0,2.0
87091.2,1.8923
120000.0,1.98
85000.0,1.83
77112.0,1.8034
72122.4,1.7272
82101.6,1.8034
68000.0,1.64
105000.0,1.95
76204.8,1.8034
91173.6,1.905
83008.8,1.9304
90000.0,1.92
102060.0,1.905
74844.0,1.7018
87998.4,1.8796
84823.2,1.8542
87091.2,1.8796
87998.4,1.8034
89812.8,1.8542
90000.0,2.03
83008.8,1.8288
60000.0,1.79
71215.2,1.524
92988.0,1.905
70308.0,1.7272
81648.0,1.7526
71000.0,1.76
91000.0,2.04
84823.2,1.8288
79833.6,1.8034
96000.0,1.85
87091.2,1.8288
61000.0,1.63
77112.0,1.8034
92000.0,1.98
63957.6,1.7018
104328.0,2.0574
111000.0,1.84
121000.0,1.83
81648.0,1.778
82101.6,1.778
76204.8,1.75
82101.6,1.8034
102000.0,2.04
79833.6,1.8288
86184.0,1.778
71215.2,1.778
87998.4,1.8796
81648.0,1.8542
97977.6,1.8796
72576.0,1.7526
102060.0,1.8542
74000.0,1.8
81194.4,1.8034
103000.0,2.1
113000.0,1.95
78019.2,1.778
85276.8,1.8288
70000.0,1.74
72000.0,1.82
71000.0,1.75
56000.0,1.69
50000.0,1.6
66000.0,1.7
72000.0,1.82
76000.0,1.84
73000.0,1.82
60000.0,1.66
59000.0,1.68
60000.0,1.7
99792.0,1.9558
64000.0,1.75
113173.2,1.8288
77000.0,1.89
100000.0,1.89
75000.0,1.84
65000.0,1.8
104000.0,1.93
57000.0,1.69
71000.0,1.88
65000.0,1.81
102060.0,1.905
69854.4,1.7526
97000.0,2.01
40000.0,1.54
67000.0,1.84
77000.0,1.89
99792.0,0.0
76000.0,1.76
97524.0,1.9812
86000.0,1.8
106596.0,1.8542
69000.0,1.71
70000.0,1.79
100699.2,1.9304
56700.0,1.6002
92534.4,1.8542
90720.0,1.8542
88000.0,2.04
89812.8,1.8034
90000.0,1.84
65772.0,1.7272
105235.2,1.95
95000.0,1.83
71000.0,1.83
82000.0,1.88
68000.0,1.56
88452.0,1.9304
97524.0,2.0574
80000.0,1.92
72000.0,1.75
93000.0,1.96
97524.0,2.0066
86184.0,1.905
97796.16,1.9812
88000.0,1.7
113400.0,2.1082
108864.0,1.905
112000.0,1.9
92988.0,2.032
108864.0,2.032
78000.0,1.81
111132.0,2.0574
73483.2,1.7272
112764.96,2.032
82000.0,1.91
76000.0,1.81
113000.0,1.95
95000.0,1.93
110000.0,2.09
61000.0,1.78
95000.0,1.88
95000.0,1.85
73000.0,1.7
100000.0,1.7
117000.0,1.85
111000.0,1.97
74000.0,1.67
75000.0,1.88
98000.0,1.98
89000.0,1.83
48000.0,1.67
82000.0,1.85
74390.4,1.7018
72000.0,1.78
86184.0,1.8796
92000.0,1.83
74844.0,1.7526
66000.0,1.69
76203.51816,1.7526
89000.0,1.77
86184.0,1.9812
73500.0,1.75
105000.0,1.79
86184.0,1.7526
110000.0,2.06
98000.0,1.74
83916.0,1.8796
51000.0,1.65
72576.0,1.778
84000.0,1.88
73500.0,1.66
60000.0,1.7
88904.10452,1.8288
77000.0,1.8796
63000.0,1.75
76000.0,1.86
151956.0,1.9558
93000.0,1.77
99792.0,1.8288
77112.0,1.8
110000.0,1.88
80740.8,1.8542
104000.0,1.9
106596.0,1.9558
91173.6,1.8288
87998.4,1.8288
94802.4,1.778
103000.0,1.98
107000.0,2.01
105000.0,1.92
93000.0,2.0
80000.0,1.94
82000.0,1.92
66000.0,1.66
87000.0,1.83
68000.0,1.8
80000.0,1.76
62000.0,1.76
97070.4,2.0066
58000.0,1.76
70308.0,1.7526
110000.0,1.83
108410.4,1.8288
96000.0,1.96
87000.0,1.78
81000.0,1.88
102000.0,1.92
63000.0,1.74
71000.0,1.85
84000.0,1.88
69000.0,1.78
69000.0,1.8
51000.0,1.66
99792.0,1.8288
87998.4,1.8796
82000.0,1.72
58000.0,1.6
74000.0,1.77
97977.6,1.8796
95000.0,1.78
84000.0,194.0
63957.6,1.8034
101000.0,1.92
80000.0,1.83
109000.0,1.8
65318.4,1.6764000000000001
68040.0,1.7526
87091.2,1.8542
83916.0,1.8542
78019.2,1.778
87998.4,1.8542
63000.0,1.75
95000.0,1.9
93000.0,1.73
100000.0,1.87
81000.0,2.0
84000.0,1.89
46000.0,1.56
54000.0,1.69
84000.0,1.93
107000.0,1.73
80000.0,1.85
67000.0,1.65
81648.0,1.8288
69000.0,1.83
120204.0,1.9304
86184.0,2.0066
74000.0,1.89
106596.0,2.159
95709.6,1.9812
68040.0,1.7526
87000.0,1.8288
104328.0,2.1082
78926.4,1.7526
97524.0,1.8542
73000.0,1.79
111000.0,1.98
86184.0,1.9304
88000.0,1.91
81648.0,1.8288
101000.0,1.85
82553.81134,1.524
98000.0,1.88
90000.0,1.85
91000.0,1.88
90000.0,1.83
113000.0,1.85
106000.0,1.8
93000.0,1.96
100000.0,1.9
87000.0,1.78
75000.0,1.77
72000.0,1.84
57000.0,1.7
69000.0,1.77
104781.6,1.9557999999999998
64864.8,1.74
75000.0,1.9
107000.0,1.9
72000.0,1.8
82553.81134,1.88
83000.0,1.9
77000.0,1.84
68000.0,1.8
86184.0,1.8288
80000.0,1.91
108000.0,1.86
61236.0,1.6764000000000001
88000.0,1.97
85000.0,1.93
95000.0,2.04
88000.0,1.9
61000.0,1.77
89000.0,2.04
145152.0,2.0574
106000.0,1.79
76000.0,1.7
104328.0,1.9304
108000.0,1.8
106596.0,2.0193
124740.0,2.1082
91000.0,2.03
95000.0,2.01
96000.0,1.96
89000.0,1.89
92000.0,2.0
109000.0,2.05
74844.0,1.8796
87000.0,1.93
78019.2,1.8796
54000.0,1.7
55000.0,1.6
96000.0,2.07
75000.0,1.9
73000.0,1.78
83000.0,1.93
103000.0,2.05
100000.0,2.03
93000.0,1.93
104000.0,2.03
90000.0,2.05
106596.0,2.0066
113400.0,2.2098
98000.0,1.81
89812.8,1.95
89000.0,1.98
102060.0,2.0574
104000.0,2.03
84000.0,1.86
100000.0,2.07
79833.6,1.8796
98884.8,2.0827999999999998
80000.0,1.84
96163.2,1.905
94802.4,1.905
99792.0,1.8542
75000.0,1.82
83008.8,1.778
92988.0,1.8542
124000.0,1.96
87000.0,1.96
86000.0,1.9
69000.0,1.8
81000.0,1.7
61000.0,1.65
95000.0,2.08
97000.0,1.98
85000.0,1.99
104000.0,1.83
86000.0,1.89
78926.4,1.8034
92080.8,1.8796
94000.0,1.76
130000.0,1.93
90000.0,2.0
81648.0,1.8288
88000.0,1.87
125000.0,1.8542
75000.0,1.65
75000.0,1.82
81000.0,1.88
98000.0,1.84
62000.0,1.68
78000.0,1.83
102000.0,1.9
74000.0,1.78
85000.0,1.85
89812.8,1.8542
72000.0,1.76
103000.0,2.08
86637.6,1.8288
103000.0,1.94
107000.0,1.97
79833.6,1.8288
80000.0,1.87
82000.0,1.98
81194.4,1.8542
73000.0,1.82
78000.0,1.87
99792.0,1.8796
85000.0,1.88
70000.0,1.75
75000.0,1.85
80000.0,1.8
79000.0,1.83
80000.0,1.89
73000.0,1.88
76000.0,1.84
69000.0,1.86
55000.0,1.76
57000.0,1.65
70000.0,1.8
53000.0,1.56
60000.0,1.75
76000.0,1.81
71000.0,1.81
60000.0,1.79
75000.0,1.9
67000.0,1.85
44000.0,1.7
67000.0,1.7
68000.0,1.93
57000.0,1.66
60000.0,1.75
76000.0,1.84
60000.0,1.67
59000.0,1.83
84823.2,1.8288
87998.4,1.8542
86184.0,1.905
86184.0,1.778
82101.6,1.778
94000.0,1.95
89812.8,1.8034
77112.0,1.778
82000.0,1.8
70000.0,1.7
93000.0,1.96
76000.0,1.77
98000.0,2.0
90000.0,1.82
73029.6,1.8034
92080.8,1.905
94802.4,1.8796
83916.0,1.8542
85000.0,1.89
86000.0,1.85
75000.0,1.84
86184.0,1.8288
68000.0,1.84
84000.0,1.7
92080.8,1.8288
82000.0,1.87
77000.0,1.98
140460.0,1.88
83000.0,1.88
85000.0,1.77
80000.0,1.88
94000.0,1.7
117000.0,1.92
96000.0,1.96
79833.6,1.8034
58000.0,1.56
77000.0,1.85
85000.0,1.78
135000.0,1.97
89812.8,1.9558
86184.0,1.8796
88000.0,1.93
76658.4,1.778
73029.6,1.7526
72000.0,1.82
85730.4,1.8542
72122.4,1.7526
79833.6,1.8542
84823.2,1.778
76204.8,1.778
69854.4,1.8034
87091.2,1.8796
108000.0,1.85
108000.0,1.9
102060.0,2.159
85000.0,1.9
82000.0,2.03
58000.0,1.68
53000.0,1.69
65000.0,1.78
55000.0,1.58
83008.8,1.905
78000.0,1.95
64864.8,1.6764000000000001
70308.0,1.7526
66000.0,1.82
76000.0,1.86
64000.0,1.77
65000.0,1.88
75000.0,1.89
49896.0,1.5748000000000002
81194.4,1.8288
124000.0,1.85
60000.0,1.73
60000.0,1.74
75000.0,1.83
75000.0,1.7
69000.0,1.69
55000.0,1.7
68000.0,1.78
118000.0,1.91
75000.0,1.83
68000.0,1.9
63000.0,1.78
70000.0,1.85
74000.0,1.8
68000.0,1.82
65000.0,1.8
75000.0,1.86
90000.0,2.04
68000.0,1.79
104400.0,2.0
63000.0,1.78
68000.0,1.75
75000.0,1.91
75000.0,1.84
65000.0,1.79
68000.0,1.83
59000.0,1.69
69000.0,1.79
74000.0,1.76
79000.0,1.93
93000.0,1.93
99792.0,2.032
109771.2,1.7526
73000.0,1.85
75000.0,1.85
106500.0,1.93
68000.0,1.84
74000.0,1.83
68000.0,1.88
73936.8,1.7526
70000.0,1.76
48000.0,1.68
103000.0,1.8
84369.6,1.8288
57000.0,1.7
57000.0,1.75
65000.0,1.79
60000.0,1.7
56000.0,1.62
83916.0,1.9558
108500.0,1.97
112000.0,1.88
90720.0,1.8034
92988.0,1.8796
83916.0,1.8288
92988.0,1.7018
101152.8,1.9558
80000.0,1.89
100000.0,1.81
70308.0,1.8288
70308.0,1.7018
96163.2,1.8796
90720.0,1.8034
74000.0,1.83
70000.0,1.78
92988.0,1.8034
97524.0,1.9812
117000.0,1.89
78926.4,1.8034
88452.0,1.8542
89000.0,1.8
125000.0,1.85
116000.0,2.01
89000.0,1.82
81648.0,1.8288
61236.0,1.778
84823.2,1.8542
79380.0,1.8542
90720.0,1.524
95256.0,1.8288
52164.0,1.6002
95000.0,1.88
91627.2,1.905
113400.0,2.1209
107954.98406,1.8034
102000.0,1.95
98431.2,1.778
79380.0,1.8034
73483.2,1.7018
124000.0,1.88
58000.0,1.7
108864.0,2.0066
88000.0,1.8
81648.0,1.8288
106000.0,1.98
87998.4,1.8796
81648.0,1.8288
56000.0,1.71
101604.69088,1.8288
73029.6,1.7018
81648.0,1.8034
87998.4,1.9304
79833.6,1.8288
75000.0,1.82
104000.0,1.86
88905.6,1.8034
90000.0,1.77
86184.0,2.0066
74844.0,1.7272
88452.0,1.8796
90720.0,1.8288
98000.0,1.88
102513.6,1.9812
84369.6,1.778
93895.2,1.8542
95256.0,2.0066
102060.0,1.9304
58968.0,1.778
100000.0,1.81
83916.0,1.8034
70308.0,1.8034
85000.0,1.81
69853.22498,1.7272
92988.0,1.905
77112.0,1.778
105000.0,1.93
95000.0,1.8
98884.8,2.0066
60000.0,1.78
77565.6,1.778
95256.0,2.0066
78472.8,1.8288
104781.6,1.9812
88452.0,1.8288
115000.0,1.9
65318.4,1.524
88904.10452,1.8288
83462.4,1.778
118000.0,1.91
102060.0,2.0066
79833.6,1.778
95000.0,1.85
72576.0,1.8034
77112.0,1.7272
88452.0,1.7907
99792.0,2.0066
88904.10452,1.8288
114307.2,2.1082
86184.0,1.7526
78926.4,1.778
90720.0,1.9558
117936.0,2.159
83462.4,1.778
97524.0,2.0066
63050.4,1.524
113400.0,1.8288
92000.0,1.84
90720.0,1.8542
102060.0,1.8288
107000.0,1.77
79833.6,1.9304
90720.0,1.9304
102000.0,1.88
74844.0,1.524
83916.0,1.8542
115000.0,1.85
77112.0,1.8034
94802.4,1.8542
104328.0,2.0574
93441.6,1.8034
83008.8,1.8288
81648.0,1.8796
88000.0,1.85
115668.0,2.0574
92079.25111,1.8288
85000.0,1.94
97524.0,1.9304
91173.6,1.905
104328.0,1.9304
102967.2,1.8034
107956.8,2.032
74844.0,1.778
87000.0,1.85
65000.0,1.76
103874.4,1.9557999999999998
88000.0,1.86
82553.81134,1.8288
79833.6,1.905
94802.4,1.8288
97977.6,1.9812
69854.4,1.7018
112946.4,1.905
78019.2,1.8034
91000.0,1.83
81648.0,1.7526
63502.9318,1.7272
101604.69088,1.8796
83916.0,1.9304
77112.0,1.8796
127008.0,1.8288
97524.0,1.778
83916.0,1.8288
90720.0,1.8288
121111.2,1.905
124740.0,1.8034
68040.0,1.778
115000.0,1.83
113400.0,1.9304
134265.6,1.9304
122472.0,2.0827999999999998
88452.0,1.8796
99792.0,2.032
91000.0,1.83
88452.0,1.8542
99792.0,1.9304
117000.0,2.01
79833.6,1.8034
103420.8,1.8796
99792.0,1.9304
114000.0,1.92
99792.0,2.032
102000.0,1.82
92000.0,1.83
115000.0,1.85
115000.0,1.96
107503.2,1.8796
99792.0,1.9812
82101.6,1.7526
78000.0,1.82
74844.0,1.8034
90000.0,1.77
102060.0,0.0
55000.0,1.6
106596.0,1.905
102000.0,1.85
77112.0,1.7272
46267.2,1.5494
66000.0,1.8796
52164.0,1.651
68000.0,1.8
56700.0,1.651
81648.0,1.8542
84000.0,1.76
98000.0,2.07
88905.6,1.8288
82555.2,1.778
96163.2,1.9558
81194.4,1.778
96163.2,1.89992
83008.8,1.778
92080.8,1.8542
77112.0,1.778
82101.6,1.8288
54000.0,1.64
90720.0,1.8288
83916.0,1.8034
94802.4,1.9558
86184.0,1.8288
81648.0,1.8542
89812.8,1.8288
89812.8,1.8796
86184.0,1.8034
82101.6,1.8288
80000.0,1.9
81648.0,1.8288
89812.8,1.8034
91173.6,1.9304
88905.6,1.8034
81648.0,1.8288
83008.8,1.8542
97524.0,1.905
75000.0,1.84
70000.0,1.82
87998.4,1.8542
54000.0,1.64
84823.2,1.8034
71000.0,1.81
75000.0,1.85
84823.2,1.778
104781.6,1.8796
91627.2,1.8796
99792.0,1.9304
88452.0,1.8034
88905.6,1.8288
74000.0,1.73
89812.8,1.8288
78019.2,1.8034
87998.4,1.778
83916.0,1.8034
86184.0,1.7272
92988.0,1.9557999999999998
105000.0,2.05
88905.6,1.8796
97070.4,1.905
94000.0,1.92
74844.0,1.7526
85000.0,1.85
91000.0,1.88
126000.0,0.0
89812.8,1.8542
108864.0,2.0574
84823.2,1.905
89812.8,1.8542
90720.0,1.8796
108000.0,1.89
76658.4,1.7526
85730.4,1.8034
92988.0,1.8796
78019.2,1.778
114307.2,1.8542
92988.0,1.8796
96163.2,1.905
83008.8,1.7526
83916.0,1.8034
83916.0,1.7526
97977.6,1.8542
78000.0,1.81
93895.2,1.8288
72000.0,1.86
82101.6,1.8288
88905.6,1.8288
92988.0,1.8288
83008.8,1.8288
136080.0,2.1844
89812.8,1.8288
74000.0,1.76
92988.0,1.8288
84823.2,1.8288
79833.6,1.6764000000000001
99792.0,1.8796
83916.0,1.8288
101152.8,2.08915
82000.0,1.78
92988.0,1.8796
95256.0,1.8796
94000.0,1.96
81194.4,1.8288
76000.0,2.01
84823.2,1.778
88905.6,1.905
102000.0,1.94
99792.0,1.9304
68000.0,1.75
95256.0,1.8288
79833.6,1.778
78926.4,1.8542
90000.0,2.01
83916.0,1.8034
79833.6,1.778
87091.2,1.8288
78019.2,1.8288
97977.6,1.905
79833.6,1.8542
92000.0,1.85
108410.4,1.905
89812.8,1.8034
75000.0,1.8
83008.8,1.8288
95709.6,1.8288
94000.0,1.86
87000.0,1.86
76000.0,1.82
98000.0,1.84
82101.6,1.778
87000.0,1.97
80000.0,1.85
90720.0,1.8542
100000.0,1.87
89812.8,1.8288
94802.4,1.905
94802.4,1.8796
138000.0,1.8288
79833.6,1.8796
96163.2,1.8796
94802.4,1.905
93895.2,1.8288
95000.0,1.83
80000.0,1.93
88905.6,1.905
67132.8,1.8034
70308.0,1.8034
84823.2,1.7526
87091.2,1.8542
80740.8,1.7526
87998.4,1.8034
94348.8,1.8288
86184.0,1.8796
96163.2,1.8796
91000.0,2.04
75000.0,1.72
87091.2,1.8796
89812.8,1.905
82101.6,1.8288
77000.0,1.92
69854.4,1.8288
86184.0,1.8288
79833.6,1.7526
96163.2,1.8796
86184.0,1.7018
80740.8,1.8542
90000.0,1.99
96163.2,1.8034
99792.0,1.7526
76204.8,1.8034
77112.0,1.8288
89812.8,1.8542
89812.8,1.9304
88905.6,1.8288
111132.0,1.905
91173.6,1.8288
97977.6,1.8034
84823.2,1.778
96163.2,1.8796
80000.0,1.9
92000.0,1.83
77112.0,1.8288
74844.0,1.8034
97524.0,1.9558
134719.2,1.8288
86184.0,1.8034
73936.8,1.7526
85730.4,1.8288
95000.0,1.92
74844.0,1.778
69000.0,1.76
87998.4,1.8542
98884.8,2.0827999999999998
106596.0,2.0066
82101.6,1.7526
78926.4,1.7526
77112.0,1.8034
83008.8,1.8542
70000.0,1.85
110000.0,1.72
77112.0,1.905
103000.0,1.95
75000.0,1.65
86184.0,1.8796
74844.0,1.778
84823.2,1.8034
86637.6,1.8034
91627.2,2.032
71215.2,1.7526
80000.0,1.67
92080.8,1.8288
87000.0,1.88
90000.0,1.84
70761.6,1.8288
64000.0,1.74
82000.0,1.9
95000.0,1.97
92000.0,1.97
75000.0,1.88
86184.0,1.778
100000.0,1.87
60782.4,1.524
60000.0,1.75
56000.0,1.7
69854.4,1.7018
59000.0,1.68
50000.0,1.58
65000.0,1.8
64000.0,1.74
58000.0,1.58
63000.0,1.74
73000.0,1.8
77112.0,1.7018
76000.0,1.79
78000.0,1.8
69000.0,1.75
73029.6,1.6764000000000001
63000.0,1.8
70000.0,1.75
75000.0,1.89
67000.0,1.82
65000.0,1.68
74844.0,1.8796
82000.0,1.7
64000.0,1.74
68000.0,1.8
78000.0,1.8
58968.0,1.6256
72000.0,1.75
52000.0,1.64
58000.0,1.57
62000.0,1.74
64000.0,1.7
70000.0,1.7
99000.0,1.87
65772.0,1.7272
100000.0,1.94
93895.2,1.8288
89359.2,1.8542
83916.0,1.8288
95000.0,1.91
105000.0,1.85
88452.0,1.8288
107956.8,1.8542
98000.0,1.89
92988.0,1.7018
87000.0,2.03
120000.0,2.04
65772.0,1.7018
75000.0,1.77
95000.0,1.95
68000.0,1.83
92080.8,1.905
95256.0,1.9304
81648.0,1.8288
75000.0,1.83
101000.0,1.94
82101.6,1.8034
60000.0,1.7
75000.0,1.81
92988.0,1.8542
88000.0,1.9
115000.0,1.83
76000.0,1.84
79833.6,1.778
93441.6,1.8796
72000.0,1.83
66000.0,1.8
100699.2,1.8796
92579.76,1.82
79000.0,1.83
89812.8,1.8542
77000.0,1.85
84823.2,1.7526
76000.0,1.8
95000.0,1.92
80000.0,1.88
74000.0,1.79
120000.0,1.83
105235.2,2.0193
90000.0,1.9
72000.0,1.78
100000.0,1.95
69000.0,1.62
83008.8,1.8288
70000.0,1.84
165000.0,1.82
113400.0,1.905
85000.0,1.8
69000.0,1.73
105000.0,1.95
104000.0,2.02
107956.8,1.8288
94802.4,1.8288
84823.2,1.8034
79833.6,1.8542
92988.0,1.8288
83000.0,1.91
82555.2,1.778
89812.8,1.9304
74844.0,1.8796
83008.8,1.8796
92988.0,1.8542
83008.8,1.8542
99792.0,1.8796
83916.0,1.8796
88905.6,1.905
79833.6,1.905
92988.0,1.9304
83008.8,1.8796
84823.2,1.8288
87091.2,1.778
83916.0,1.8288
87998.4,1.8288
86184.0,1.778
96163.2,1.8542
88905.6,1.778
97524.0,1.8796
110224.8,2.032
81194.4,1.778
87998.4,1.778
100699.2,1.8796
71215.2,1.8034
89812.8,1.8288
83008.8,1.8288
106000.0,1.98
107049.6,1.9558
77112.0,1.778
83008.8,1.8796
78000.0,1.81
78019.2,1.7526
87091.2,1.8034
98884.8,1.9558
72122.4,1.7526
92534.4,1.8542
68040.0,1.7018
82000.0,1.88
92988.0,1.8288
99792.0,1.9304
83916.0,1.8542
84000.0,1.88
106596.0,1.9812
91173.6,1.8288
78019.2,1.6764000000000001
97524.0,1.905
86184.0,1.8034
78926.4,1.7526
83008.8,1.8034
79833.6,1.8034
93895.2,1.8542
92988.0,1.8288
83916.0,1.7526
79833.6,1.7526
89812.8,1.8796
88905.6,1.8034
87091.2,1.8542
87998.4,1.8288
104328.0,1.905
84823.2,1.8542
101152.8,1.8796
83916.0,1.8034
76000.0,1.85
81648.0,1.7272
84823.2,1.8542
97070.4,1.8034
83008.8,1.8034
94802.4,1.8796
117000.0,2.02
103000.0,1.89
98000.0,2.02
89812.8,1.8288
71000.0,1.78
117000.0,1.96
75000.0,1.84
70000.0,1.85
97977.6,1.8034
98000.0,1.86
80000.0,1.96
86000.0,1.98
68947.2,1.7526
97000.0,1.97
64000.0,1.69
116000.0,1.94
80000.0,1.82
68000.0,1.7
70000.0,1.76
89000.0,1.73
67000.0,1.67
112492.8,2.1844
90000.0,1.9
97524.0,1.8542
86000.0,1.8
84000.0,1.8
80000.0,1.85
68000.0,1.91
61236.0,1.6764000000000001
83000.0,1.84
66000.0,1.77
79833.6,1.7272
70308.0,1.778
99792.0,1.9812
68000.0,1.69
83000.0,1.76
97000.0,1.93
95000.0,2.04
56700.0,1.62
77112.0,1.7018
115668.0,1.905
79380.0,1.8288
60000.0,1.74
109317.6,2.0066
69000.0,1.75
56000.0,1.79
83916.0,1.8288
90000.0,199.0
86184.0,1.8542
102060.0,1.8542
91173.6,1.8288
82101.6,1.7526
78019.2,1.778
88452.0,1.905
83008.8,1.8034
77112.0,1.8034
79380.0,1.7018
77112.0,1.8288
93000.0,1.85
80000.0,1.9
84823.2,1.8288
81648.0,1.9304
81648.0,1.778
74844.0,1.7018
76203.51816,1.524
111132.0,2.1018499999999998
72000.0,1.75
90720.0,1.905
95000.0,1.82
81648.0,1.778
73483.2,1.8034
83916.0,1.8034
118000.0,1.84
69854.4,1.7526
64000.0,1.78
107049.6,2.0574
72576.0,1.7272
95256.0,1.524
74000.0,1.81
90000.0,1.89
86000.0,1.93
48000.0,1.61
120204.0,2.0193
94802.4,1.8542
104781.6,2.0574
70000.0,1.8
89000.0,1.79
56000.0,1.75
83000.0,1.75
76204.8,1.8034
79833.6,1.8288
70000.0,1.68
67000.0,1.74
70000.0,1.75
89812.8,1.8542
55500.0,1.6
90000.0,1.8034
68000.0,1.8288
69853.22498,1.6764000000000001
52000.0,1.62
72000.0,1.86
88000.0,1.85
71000.0,1.65
67000.0,1.7
79000.0,1.72
72000.0,1.81
83916.0,1.905
83000.0,1.78
97524.0,1.9558
74000.0,1.82
80000.0,1.85
88452.0,1.9304
66000.0,1.77
81000.0,1.85
110000.0,1.95
70000.0,1.9
56700.0,1.6256
79833.6,1.9304
96163.2,2.032
106596.0,2.1082
['86000.0', '95256.0'],2.032
86184.0,1.8288
72500.0,1.8
85000.0,1.94
75000.0,1.84
95256.0,1.905
70000.0,1.8
85000.0,1.96
80000.0,1.88
60000.0,1.778
124740.0,2.032
82553.81134,1.8034
115000.0,1.88
['105000.0', '95256.0'],1.8288
91000.0,1.95
66000.0,1.7
120000.0,1.9
124740.0,1.9304
80000.0,1.778
80000.0,1.94
80000.0,1.9
113400.0,2.0827999999999998
118000.0,2.02
65000.0,1.7
97000.0,1.91
105000.0,1.9
83000.0,1.8
92000.0,1.92
55000.0,1.68
69000.0,1.8
73000.0,1.82
81000.0,1.8
70000.0,1.84
100000.0,1.91
61000.0,1.7
64000.0,1.78
58968.0,1.524
65000.0,1.8
69000.0,1.75
63000.0,1.75
58000.0,1.75
70000.0,1.76
54432.0,1.7526
72000.0,1.68
81648.0,1.8542
63000.0,1.73
47628.0,1.6764000000000001
75000.0,1.79
65700.0,1.7272
107956.8,1.8542
130000.0,2.03
96000.0,1.91
84369.6,1.8542
74000.0,1.74
62000.0,1.82
48000.0,1.58
50000.0,1.66
43000.0,1.53
53978.4,1.651
74844.0,1.6764000000000001
85000.0,1.91
69000.0,1.76
106000.0,1.8288
89000.0,1.85
92000.0,1.82
107000.0,1.9
76000.0,1.78
97000.0,2.02
90000.0,1.9
115000.0,1.98
90000.0,2.0
84000.0,1.96
98884.8,1.905
49000.0,1.57
48000.0,1.58
72000.0,1.81
52200.0,1.58
54432.0,1.651
54000.0,1.62
116000.0,1.87
98884.8,2.0066
106000.0,2.03
69000.0,1.7526
72122.4,1.8288
